day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;76500;AMETHYSTS;10000;2;9995;28;;;10005;28;;;;;10002.5;862.0
0;76500;STARFRUIT;5040;2;5037;28;;;5044;28;;;;;5042.0;21.5703125
0;76600;STARFRUIT;5038;29;;;;;5045;29;;;;;5041.5;31.140625
0;76600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;862.0
0;76700;AMETHYSTS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;862.0
0;76700;STARFRUIT;5039;30;;;;;5045;1;5046;30;;;5042.0;48.421875
0;76800;AMETHYSTS;9995;25;;;;;10002;6;10005;25;;;9998.5;864.0
0;76800;STARFRUIT;5039;25;;;;;5046;25;;;;;5042.5;52.09375
0;76900;AMETHYSTS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;864.0
0;76900;STARFRUIT;5041;5;5040;29;;;5046;2;5047;27;;;5043.5;65.2421875
0;77000;STARFRUIT;5040;28;;;;;5045;4;5047;28;;;5042.5;73.078125
0;77000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;864.0
0;77100;AMETHYSTS;9998;10;9995;22;;;10005;22;;;;;10001.5;864.0
0;77100;STARFRUIT;5045;5;5041;1;5040;22;5047;22;;;;;5046.0;74.6171875
0;77200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;864.0
0;77200;STARFRUIT;5040;30;;;;;5047;30;;;;;5043.5;71.78125
0;77300;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;864.0
0;77300;STARFRUIT;5040;26;;;;;5041;1;5047;26;;;5040.5;77.8984375
0;77400;STARFRUIT;5040;29;;;;;5045;3;5047;29;;;5042.5;76.09375
0;77400;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;864.0
0;77500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;864.0
0;77500;STARFRUIT;5040;24;;;;;5047;24;;;;;5043.5;80.68359375
0;77600;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;864.0
0;77600;STARFRUIT;5041;30;;;;;5048;30;;;;;5044.5;85.67578125
0;77700;AMETHYSTS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;864.0
0;77700;STARFRUIT;5041;31;;;;;5048;31;;;;;5044.5;90.3125
0;77800;STARFRUIT;5042;2;5041;29;;;5048;31;;;;;5045.0;92.1015625
0;77800;AMETHYSTS;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;866.0
0;77900;AMETHYSTS;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;866.0
0;77900;STARFRUIT;5047;1;5042;26;;;5048;2;5049;24;;;5047.5;95.84375
0;78000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;868.0
0;78000;STARFRUIT;5043;21;;;;;5050;21;;;;;5046.5;105.9375
0;78100;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;868.0
0;78100;STARFRUIT;5042;23;;;;;5049;24;;;;;5045.5;80.625
0;78200;STARFRUIT;5048;1;5043;5;5042;24;5049;24;;;;;5048.5;90.203125
0;78200;AMETHYSTS;10002;1;9995;24;;;10005;24;;;;;10003.5;868.0
0;78300;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;870.0
0;78300;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;91.40625
0;78400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;870.0
0;78400;STARFRUIT;5042;25;;;;;5049;25;;;;;5045.5;91.0234375
0;78500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;870.0
0;78500;STARFRUIT;5044;4;5043;25;;;5049;2;5050;23;;;5046.5;95.9609375
0;78600;AMETHYSTS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;873.0
0;78600;STARFRUIT;5043;2;5042;23;;;5047;3;5049;25;;;5045.0;90.28125
0;78700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;873.0
0;78700;STARFRUIT;5043;1;5042;25;;;5049;26;;;;;5046.0;89.8984375
0;78800;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;878.0
0;78800;STARFRUIT;5042;29;;;;;5049;29;;;;;5045.5;79.171875
0;78900;STARFRUIT;5042;26;;;;;5048;1;5049;25;;;5045.0;78.1875
0;78900;AMETHYSTS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;878.0
0;79000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;878.0
0;79000;STARFRUIT;5043;7;5042;22;;;5049;22;;;;;5046.0;84.0
0;79100;AMETHYSTS;9995;20;;;;;9998;5;10005;20;;;9996.5;878.0
0;79100;STARFRUIT;5042;20;;;;;5049;20;;;;;5045.5;90.78125
0;79200;AMETHYSTS;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;878.0
0;79200;STARFRUIT;5043;2;5042;24;;;5049;26;;;;;5046.0;90.46875
0;79300;STARFRUIT;5043;6;5042;20;;;5049;21;;;;;5046.0;89.9296875
0;79300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;881.0
0;79400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;881.0
0;79400;STARFRUIT;5043;4;5042;29;;;5049;29;;;;;5046.0;89.40625
0;79500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;882.0
0;79500;STARFRUIT;5048;7;5043;28;;;5049;2;5050;26;;;5048.5;95.546875
0;79600;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;890.0
0;79600;STARFRUIT;5044;25;;;;;5049;3;5050;2;5051;23;5046.5;114.5390625
0;79700;STARFRUIT;5043;25;;;;;5050;25;;;;;5046.5;110.484375
0;79700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;890.0
0;79800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;890.0
0;79800;STARFRUIT;5044;25;;;;;5051;25;;;;;5047.5;125.15625
0;79900;AMETHYSTS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;890.0
0;79900;STARFRUIT;5045;3;5044;29;;;5051;29;;;;;5048.0;122.28125
0;80000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;890.0
0;80000;STARFRUIT;5045;25;;;;;5051;2;5052;24;;;5048.0;137.125
0;80100;STARFRUIT;5045;22;;;;;5051;1;5052;21;;;5048.0;138.3671875
0;80100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;890.0
0;80200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;891.0
0;80200;STARFRUIT;5045;22;;;;;5052;22;;;;;5048.5;138.2578125
0;80300;AMETHYSTS;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;891.0
0;80300;STARFRUIT;5045;21;;;;;5048;6;5051;1;5052;20;5046.5;137.71875
0;80400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;891.0
0;80400;STARFRUIT;5046;25;;;;;5053;25;;;;;5049.5;160.484375
0;80500;STARFRUIT;5046;22;;;;;5047;2;5052;1;5053;21;5046.5;154.9765625
0;80500;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;891.0
0;80600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;894.0
0;80600;STARFRUIT;5046;31;;;;;5051;2;5053;31;;;5048.5;161.765625
0;80700;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;894.0
0;80700;STARFRUIT;5046;24;;;;;5052;2;5053;22;;;5049.0;154.859375
0;80800;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;894.0
0;80800;STARFRUIT;5045;24;;;;;5050;6;5052;24;;;5047.5;147.6640625
0;80900;STARFRUIT;5045;28;;;;;5050;6;5051;1;5052;27;5047.5;136.4921875
0;80900;AMETHYSTS;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;894.0
0;81000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;894.0
0;81000;STARFRUIT;5045;31;;;;;5052;31;;;;;5048.5;139.125
0;81100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;894.0
0;81100;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;138.484375
0;81200;AMETHYSTS;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;894.0
0;81200;STARFRUIT;5044;29;;;;;5051;29;;;;;5047.5;128.390625
0;81300;STARFRUIT;5050;1;5044;30;;;5051;30;;;;;5050.5;128.0390625
0;81300;AMETHYSTS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;896.0
0;81400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;900.0
0;81400;STARFRUIT;5044;22;;;;;5051;22;;;;;5047.5;126.0390625
0;81500;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;900.0
0;81500;STARFRUIT;5043;22;;;;;5050;22;;;;;5046.5;113.1953125
0;81600;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;900.0
0;81600;STARFRUIT;5044;28;;;;;5051;28;;;;;5047.5;117.4140625
0;81700;STARFRUIT;5044;26;;;;;5051;26;;;;;5047.5;125.9375
0;81700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;902.0
0;81800;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;902.0
0;81800;STARFRUIT;5044;21;;;;;5051;21;;;;;5047.5;122.890625
0;81900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;902.0
0;81900;STARFRUIT;5044;28;;;;;5051;28;;;;;5047.5;135.0625
0;82000;AMETHYSTS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;902.0
0;82000;STARFRUIT;5045;1;5044;24;;;5051;25;;;;;5048.0;134.7109375
0;82100;STARFRUIT;5045;26;;;;;5052;26;;;;;5048.5;145.3671875
0;82100;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;902.0
0;82200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;904.0
0;82200;STARFRUIT;5046;1;5045;30;;;5052;30;;;;;5049.0;145.6015625
0;82300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;904.0
0;82300;STARFRUIT;5045;2;5044;30;;;5051;32;;;;;5048.0;133.5703125
0;82400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;913.0
0;82400;STARFRUIT;5045;22;;;;;5052;22;;;;;5048.5;140.9921875
0;82500;STARFRUIT;5045;24;;;;;5051;1;5052;23;;;5048.0;140.453125
0;82500;AMETHYSTS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;913.0
0;82600;AMETHYSTS;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;919.0
0;82600;STARFRUIT;5046;2;5045;29;;;5048;5;5050;3;5052;31;5047.0;152.6484375
0;82700;AMETHYSTS;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;919.0
0;82700;STARFRUIT;5047;2;5046;30;;;5052;1;5053;29;;;5049.5;157.375
0;82800;AMETHYSTS;9998;10;9995;21;;;10005;21;;;;;10001.5;919.0
0;82800;STARFRUIT;5046;21;;;;;5051;1;5053;21;;;5048.5;166.0859375
0;82900;STARFRUIT;5046;21;;;;;5052;1;5053;20;;;5049.0;157.5546875
0;82900;AMETHYSTS;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;919.0
0;83000;AMETHYSTS;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;919.0
0;83000;STARFRUIT;5046;2;5045;28;;;5052;2;5053;28;;;5049.0;156.40625
0;83100;AMETHYSTS;9995;26;;;;;9998;5;10005;26;;;9996.5;919.0
0;83100;STARFRUIT;5045;26;;;;;5052;26;;;;;5048.5;149.9453125
0;83200;STARFRUIT;5046;31;;;;;5052;2;5053;29;;;5049.0;158.8125
0;83200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;929.0
0;83300;STARFRUIT;5045;23;;;;;5052;23;;;;;5048.5;149.421875
0;83300;AMETHYSTS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;929.0
0;83400;STARFRUIT;5045;25;;;;;5050;3;5052;25;;;5047.5;150.5
0;83400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;929.0
0;83500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;929.0
0;83500;STARFRUIT;5051;1;5046;30;;;5053;30;;;;;5052.0;160.8359375
0;83600;STARFRUIT;5045;24;;;;;5052;24;;;;;5048.5;154.0
0;83600;AMETHYSTS;9998;1;9995;24;;;10005;24;;;;;10001.5;929.0
0;83700;STARFRUIT;5046;27;;;;;5053;27;;;;;5049.5;164.6015625
0;83700;AMETHYSTS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;931.0
0;83800;STARFRUIT;5046;22;;;;;5054;22;;;;;5050.0;175.421875
0;83800;AMETHYSTS;9995;22;;;;;9998;2;10005;22;;;9996.5;931.0
0;83900;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;946.0
0;83900;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;164.3515625
0;84000;STARFRUIT;5046;21;;;;;5047;1;5053;21;;;5046.5;168.4375
0;84000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;946.0
0;84100;STARFRUIT;5046;2;5045;28;;;5052;30;;;;;5049.0;155.03125
0;84100;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;946.0
0;84200;STARFRUIT;5046;31;;;;;5053;31;;;;;5049.5;161.921875
0;84200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;946.0
0;84300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;946.0
0;84300;STARFRUIT;5046;5;5045;20;;;5053;20;;;;;5049.5;155.921875
0;84400;STARFRUIT;5046;28;;;;;5052;2;5053;26;;;5049.0;159.375
0;84400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;946.0
0;84500;STARFRUIT;5047;5;5046;24;;;5053;24;;;;;5050.0;161.0
0;84500;AMETHYSTS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;946.0
0;84600;STARFRUIT;5046;30;;;;;5053;30;;;;;5049.5;158.5
0;84600;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;946.0
0;84700;AMETHYSTS;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;946.0
0;84700;STARFRUIT;5046;25;;;;;5053;25;;;;;5049.5;161.4609375
0;84800;STARFRUIT;5046;26;;;;;5053;26;;;;;5049.5;163.109375
0;84800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;946.0
0;84900;STARFRUIT;5047;22;;;;;5054;22;;;;;5050.5;179.4453125
0;84900;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;946.0
0;85000;STARFRUIT;5047;24;;;;;5052;3;5054;24;;;5049.5;181.265625
0;85000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;946.0
0;85100;AMETHYSTS;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;946.0
0;85100;STARFRUIT;5047;31;;;;;5054;31;;;;;5050.5;180.78125
0;85200;STARFRUIT;5049;4;5046;21;;;5053;21;;;;;5051.0;172.3671875
0;85200;AMETHYSTS;10000;4;9995;21;;;10005;21;;;;;10002.5;948.0
0;85300;STARFRUIT;5047;2;5046;28;;;5053;30;;;;;5050.0;171.796875
0;85300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;948.0
0;85400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;948.0
0;85400;STARFRUIT;5047;1;5046;21;;;5053;1;5054;21;;;5050.0;175.7265625
0;85500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;948.0
0;85500;STARFRUIT;5047;1;5046;20;;;5051;5;5053;21;;;5049.0;171.6328125
0;85600;STARFRUIT;5047;29;;;;;5054;29;;;;;5050.5;185.0
0;85600;AMETHYSTS;9995;29;;;;;10002;9;10005;29;;;9998.5;948.0
0;85700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;948.0
0;85700;STARFRUIT;5047;28;;;;;5054;28;;;;;5050.5;180.890625
0;85800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;948.0
0;85800;STARFRUIT;5047;25;;;;;5048;2;5054;25;;;5047.5;182.296875
0;85900;AMETHYSTS;9996;1;9995;22;;;9998;8;10004;1;10005;22;9997.0;948.0
0;85900;STARFRUIT;5047;1;5046;22;;;5053;23;;;;;5050.0;174.6640625
0;86000;STARFRUIT;5051;4;5048;1;5047;22;5054;22;;;;;5052.5;177.6484375
0;86000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;948.0
0;86100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;948.0
0;86100;STARFRUIT;5047;28;;;;;5054;28;;;;;5050.5;183.2265625
0;86200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;948.0
0;86200;STARFRUIT;5047;28;;;;;5048;1;5054;28;;;5047.5;190.1484375
0;86300;AMETHYSTS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;948.0
0;86300;STARFRUIT;5049;5;5048;32;;;5055;32;;;;;5052.0;207.0234375
0;86400;STARFRUIT;5049;2;5048;23;;;5055;2;5056;23;;;5052.0;216.40625
0;86400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;948.0
0;86500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;948.0
0;86500;STARFRUIT;5050;6;5049;21;;;5056;21;;;;;5053.0;222.21875
0;86600;AMETHYSTS;9995;30;;;;;9998;8;10005;30;;;9996.5;948.0
0;86600;STARFRUIT;5048;29;;;;;5055;30;;;;;5051.5;205.5
0;86700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;948.0
0;86700;STARFRUIT;5053;3;5048;28;;;5055;28;;;;;5054.0;209.5234375
0;86800;STARFRUIT;5048;30;;;;;5055;30;;;;;5051.5;205.3828125
0;86800;AMETHYSTS;9995;30;;;;;10002;5;10005;30;;;9998.5;948.0
0;86900;AMETHYSTS;9995;28;;;;;10000;2;10005;28;;;9997.5;948.0
0;86900;STARFRUIT;5048;28;;;;;5051;1;5055;28;;;5049.5;208.3046875
0;87000;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;948.0
0;87000;STARFRUIT;5048;27;;;;;5055;27;;;;;5051.5;204.9140625
0;87100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;948.0
0;87100;STARFRUIT;5049;27;;;;;5056;27;;;;;5052.5;223.5078125
0;87200;STARFRUIT;5049;23;;;;;5056;23;;;;;5052.5;230.40625
0;87200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;948.0
0;87300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;948.0
0;87300;STARFRUIT;5049;29;;;;;5056;29;;;;;5052.5;223.1484375
0;87400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;948.0
0;87400;STARFRUIT;5049;29;;;;;5055;1;5056;29;;;5052.0;219.9921875
0;87500;STARFRUIT;5049;22;;;;;5056;22;;;;;5052.5;222.4453125
0;87500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;948.0
0;87600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;948.0
0;87600;STARFRUIT;5054;1;5049;6;5048;29;5055;31;;;;;5054.5;214.25
0;87700;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;948.0
0;87700;STARFRUIT;5049;25;;;;;5055;2;5056;23;;;5052.0;219.9765625
0;87800;AMETHYSTS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;948.0
0;87800;STARFRUIT;5050;8;5049;31;;;5056;31;;;;;5053.0;226.515625
0;87900;STARFRUIT;5055;1;5049;23;;;5056;23;;;;;5055.5;227.171875
0;87900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;948.0
0;88000;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;948.0
0;88000;STARFRUIT;5050;28;;;;;5056;2;5057;26;;;5053.0;237.65625
0;88100;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;950.0
0;88100;STARFRUIT;5050;29;;;;;5057;29;;;;;5053.5;247.171875
0;88200;AMETHYSTS;9996;2;9995;20;;;9998;3;10004;2;10005;20;9997.0;950.0
0;88200;STARFRUIT;5051;2;5050;20;;;5057;22;;;;;5054.0;251.953125
0;88300;STARFRUIT;5056;10;5052;7;5051;1;5057;1;5058;29;;;5056.5;257.484375
0;88300;AMETHYSTS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;952.0
0;88400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;952.0
0;88400;STARFRUIT;5050;24;;;;;5055;2;5057;24;;;5052.5;250.8828125
0;88500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;952.0
0;88500;STARFRUIT;5051;22;;;;;5058;22;;;;;5054.5;266.1875
0;88600;AMETHYSTS;9998;4;9995;30;;;10005;30;;;;;10001.5;953.0
0;88600;STARFRUIT;5050;30;;;;;5052;4;5055;2;5057;30;5051.0;251.3203125
0;88700;STARFRUIT;5050;5;5049;27;;;5056;27;;;;;5053.0;235.109375
0;88700;AMETHYSTS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;953.0
0;88800;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;955.0
0;88800;STARFRUIT;5050;4;5049;27;;;5056;29;;;;;5053.0;236.0546875
0;88900;AMETHYSTS;9996;1;9995;26;;;10002;4;10004;1;10005;26;9999.0;955.0
0;88900;STARFRUIT;5050;1;5049;26;;;5056;27;;;;;5053.0;235.890625
0;89000;AMETHYSTS;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;955.0
0;89000;STARFRUIT;5050;24;;;;;5057;24;;;;;5053.5;247.640625
0;89100;STARFRUIT;5051;3;5050;21;;;5057;21;;;;;5054.0;251.65625
0;89100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;955.0
0;89200;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;955.0
0;89200;STARFRUIT;5050;2;5049;24;;;5054;1;5056;26;;;5052.0;237.65625
0;89300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;955.0
0;89300;STARFRUIT;5050;3;5049;26;;;5056;26;;;;;5053.0;233.5625
0;89400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;955.0
0;89400;STARFRUIT;5050;7;5049;31;;;5056;31;;;;;5053.0;229.890625
0;89500;STARFRUIT;5049;32;;;;;5056;32;;;;;5052.5;224.53125
0;89500;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;955.0
0;89600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;955.0
0;89600;STARFRUIT;5049;24;;;;;5055;2;5056;23;;;5052.0;222.90625
0;89700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;955.0
0;89700;STARFRUIT;5049;23;;;;;5056;23;;;;;5052.5;230.6171875
0;89800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;955.0
0;89800;STARFRUIT;5055;1;5050;8;5049;27;5056;27;;;;;5055.5;238.7109375
0;89900;STARFRUIT;5050;30;;;;;5056;2;5057;28;;;5053.0;244.2421875
0;89900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;955.0
0;90000;AMETHYSTS;9995;22;;;;;10002;3;10005;22;;;9998.5;956.0
0;90000;STARFRUIT;5052;2;5050;22;;;5058;22;;;;;5055.0;262.53125
0;90100;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;956.0
0;90100;STARFRUIT;5051;22;;;;;5056;8;5057;1;5058;21;5053.5;265.3203125
0;90200;AMETHYSTS;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;958.0
0;90200;STARFRUIT;5050;26;;;;;5055;6;5057;26;;;5052.5;257.4765625
0;90300;STARFRUIT;5051;3;5050;28;;;5057;28;;;;;5054.0;258.84375
0;90300;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;959.0
0;90400;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;963.0
0;90400;STARFRUIT;5051;26;;;;;5056;7;5058;26;;;5053.5;265.328125
0;90500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;963.0
0;90500;STARFRUIT;5051;9;5050;27;;;5057;28;;;;;5054.0;269.5390625
0;90600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;964.0
0;90600;STARFRUIT;5051;23;;;;;5058;23;;;;;5054.5;281.9921875
0;90700;STARFRUIT;5051;20;;;;;5058;20;;;;;5054.5;283.796875
0;90700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;964.0
0;90800;AMETHYSTS;9996;1;9995;25;;;9998;1;10002;7;10004;1;9997.0;965.0
0;90800;STARFRUIT;5052;1;5051;25;;;5058;26;;;;;5055.0;290.734375
0;90900;AMETHYSTS;9998;8;9995;22;;;10005;22;;;;;10001.5;967.0
0;90900;STARFRUIT;5051;22;;;;;5058;22;;;;;5054.5;282.8125
0;91000;AMETHYSTS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;967.0
0;91000;STARFRUIT;5052;32;;;;;5058;2;5059;30;;;5055.0;294.7109375
0;91100;STARFRUIT;5052;26;;;;;5059;26;;;;;5055.5;308.59375
0;91100;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;974.0
0;91200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;974.0
0;91200;STARFRUIT;5053;1;5052;20;;;5057;4;5059;21;;;5055.0;308.0625
0;91300;AMETHYSTS;10002;3;9995;22;;;10005;22;;;;;10003.5;974.0
0;91300;STARFRUIT;5053;22;;;;;5058;7;5060;22;;;5055.5;316.3203125
0;91400;AMETHYSTS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;980.0
0;91400;STARFRUIT;5054;26;;;;;5060;2;5061;24;;;5057.0;330.765625
0;91500;STARFRUIT;5055;2;5054;27;;;5061;27;;;;;5058.0;333.4140625
0;91500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;980.0
0;91600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;980.0
0;91600;STARFRUIT;5058;3;5054;3;5053;22;5060;22;;;;;5059.0;323.5078125
0;91700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;980.0
0;91700;STARFRUIT;5053;26;;;;;5060;26;;;;;5056.5;321.140625
0;91800;AMETHYSTS;10000;6;9996;1;9995;20;10004;1;10005;20;;;10002.0;980.0
0;91800;STARFRUIT;5057;5;5054;21;;;5060;1;5061;20;;;5058.5;328.8828125
